zpid,street_address,city,zipcode,county,neighborhoodregion,listingurl,home_type,home_status,latitude,longitude,isincomerestricted,isundisclosedaddress,rentzestimate,gougingrule,tenpercentbaseprice,basepricedate,fair_market_rent,priceceiling,emergencypeakprice,peakpricedate,peakpriceincrease,currentprice,wasevergouged,peak_price_relative_to_fmr,current_price_relative_to_fmr
20639806,4338 Beagle St,Los Angeles,90032,Los Angeles County,El Sereno,https://www.zillow.com/homedetails/20639806_zpid/,SingleFamily,FOR_RENT,34.079624,-118.19119,,FALSE,4935,fmr,0,,3240,5184,5200,45721,0,5200,TRUE,1.604938272,1.604938272
2056537245,8631 Olin St #3,Los Angeles,90034,Los Angeles County,Palms,https://www.zillow.com/homedetails/2056537245_zpid/,Condo,FOR_RENT,34.03472,-118.38114,,FALSE,8554,fmr,0,,3960,6336,6500,45721,0,6500,TRUE,1.641414141,1.641414141
20491285,8926 Sawyer St,Los Angeles,90035,Los Angeles County,Crestview,https://www.zillow.com/homedetails/20491285_zpid/,Townhouse,FOR_RENT,34.04458,-118.3864,,FALSE,6434,fmr,0,,4730,7568,8800,45679,0,7500,TRUE,1.860465116,1.585623679
20492949,9220 Monte Mar Dr,Los Angeles,90035,Los Angeles County,Beverlywood,https://www.zillow.com/homedetails/20492949_zpid/,SingleFamily,FOR_RENT,34.047688,-118.39086,,FALSE,5548,fmr,0,,4270,6832,8000,45721,0,8000,TRUE,1.8735363,1.8735363
2077561458,1420 Ambassador St #7208,Los Angeles,90035,Los Angeles County,Cheviot Hills,https://www.zillow.com/homedetails/2077561458_zpid/,Apartment,FOR_RENT,34.05311,-118.40369,,FALSE,4336,tenpercent,4145,45540,3360,4559.5,4612,45721,0.112665862,4612,TRUE,1.372619048,1.372619048
20778561,231 S Citrus Ave,Los Angeles,90036,Los Angeles County,Mid Wilshire,https://www.zillow.com/homedetails/20778561_zpid/,SingleFamily,FOR_RENT,34.07003,-118.340004,,FALSE,10766,fmr,0,,5480,8768,25000,45721,0,25000,TRUE,4.562043796,4.562043796
300001731,6014 W Beachwood Ln,Los Angeles,90038,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/300001731_zpid/,SingleFamily,FOR_RENT,34.09212,-118.32073,,FALSE,6213,fmr,0,,3700,5920,6000,45721,0,6000,TRUE,1.621621622,1.621621622
302798289,741 N Gramercy Pl,Los Angeles,90038,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/302798289_zpid/,Townhouse,FOR_RENT,34.08478,-118.31271,,FALSE,6357,fmr,0,,3700,5920,6300,45722,0,6300,TRUE,1.702702703,1.702702703
2056362021,2915 Avenel Ter,Los Angeles,90039,Los Angeles County,Silver Lake,https://www.zillow.com/homedetails/2056362021_zpid/,Townhouse,FOR_RENT,34.109756,-118.2672,,FALSE,7106,fmr,0,,3530,5648,20000,45721,0,20000,TRUE,5.66572238,5.66572238
20752376,2557 Ivanhoe Dr,Los Angeles,90039,Los Angeles County,Silver Lake,https://www.zillow.com/homedetails/20752376_zpid/,SingleFamily,FOR_RENT,34.104412,-118.26121,,FALSE,5765,fmr,0,,3530,5648,8000,45721,0,8000,TRUE,2.266288952,2.266288952
95656607,4288 Perlita Ave,Los Angeles,90039,Los Angeles County,Atwater Village,https://www.zillow.com/homedetails/95656607_zpid/,Condo,FOR_RENT,34.131104,-118.26796,,FALSE,3866,fmr,0,,3530,5648,6200,45721,0,6200,TRUE,1.756373938,1.756373938
2083542553,6060 Hillandale Dr APT 3,Los Angeles,90042,Los Angeles County,Highland Park,https://www.zillow.com/homedetails/2083542553_zpid/,Apartment,FOR_RENT,34.12613,-118.18747,,FALSE,2813,tenpercent,2700,45660,2540,2970,4200,45668,0.555555556,2900,TRUE,1.653543307,1.141732283
111918446,1250 N Harper Ave UNIT 302,West Hollywood,90046,Los Angeles County,,https://www.zillow.com/homedetails/111918446_zpid/,Condo,FOR_RENT,34.09312,-118.36846,,FALSE,6279,fmr,0,,3210,5136,8500,45721,0,8500,TRUE,2.647975078,2.647975078
2060353674,1236 N Spaulding Ave #3,Los Angeles,90046,Los Angeles County,SoFo,https://www.zillow.com/homedetails/2060353674_zpid/,Townhouse,FOR_RENT,34.09391,-118.3565,,FALSE,6378,fmr,0,,4080,6528,8900,45721,0,8900,TRUE,2.181372549,2.181372549
20788763,7242 Fountain Ave,West Hollywood,90046,Los Angeles County,,https://www.zillow.com/homedetails/20788763_zpid/,SingleFamily,FOR_RENT,34.094154,-118.347755,,FALSE,4864,fmr,0,,3210,5136,6350,45721,0,6350,TRUE,1.978193146,1.978193146
20799993,8855 Appian Way,Los Angeles,90046,Los Angeles County,Beverly Crest,https://www.zillow.com/homedetails/20799993_zpid/,SingleFamily,FOR_RENT,34.10678,-118.3824,,FALSE,6640,fmr,0,,3210,5136,7700,45721,0,7700,TRUE,2.398753894,2.398753894
20801026,8325 Lookout Mountain Ave,Los Angeles,90046,Los Angeles County,Beverly Crest,https://www.zillow.com/homedetails/20801026_zpid/,SingleFamily,FOR_RENT,34.11458,-118.37717,,FALSE,6213,fmr,0,,3210,5136,6150,45721,0,6150,TRUE,1.91588785,1.91588785
2089480424,7141 Santa Monica Blvd APT 308,West Hollywood,90046,Los Angeles County,,https://www.zillow.com/homedetails/2089480424_zpid/,Apartment,FOR_RENT,34.09092,-118.34588,,FALSE,4099,tenpercent,3845,45645,3210,4229.5,5161,45667,0.342262679,4345,TRUE,1.607788162,1.353582555
20950151,9101 La Salle Ave,Los Angeles,90047,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/20950151_zpid/,SingleFamily,FOR_RENT,33.954388,-118.306076,,FALSE,3973,tenpercent,5400,45663,2940,5940,6300,45667,0.166666667,5500,TRUE,2.142857143,1.870748299
2058288509,7934 W 4th St,Los Angeles,90048,Los Angeles County,Mid City West,https://www.zillow.com/homedetails/2058288509_zpid/,Condo,FOR_RENT,34.069954,-118.36259,,FALSE,5785,tenpercent,5300,45566,4420,5830,5950,45721,0.122641509,5950,TRUE,1.346153846,1.346153846
20560395,743 Hanley Ave,Los Angeles,90049,Los Angeles County,Brentwood,https://www.zillow.com/homedetails/20560395_zpid/,SingleFamily,FOR_RENT,34.072254,-118.48787,,FALSE,15629,tenpercent,18000,45436,5550,19800,30000,45721,0.666666667,30000,TRUE,5.405405405,5.405405405
2079744450,233 S Barrington Ave #17303,Los Angeles,90049,Los Angeles County,Brentwood,https://www.zillow.com/homedetails/2079744450_zpid/,Apartment,FOR_RENT,34.06343,-118.46883,,FALSE,4007,tenpercent,3446,45387,3940,3790.6,3900,45721,0.131746953,3900,TRUE,0.989847716,0.989847716
20335775,5918 S Fairfax Ave,Los Angeles,90056,Los Angeles County,,https://www.zillow.com/homedetails/20335775_zpid/,Townhouse,FOR_RENT,33.98618,-118.361694,,FALSE,3706,tenpercent,3150,45575,3100,3465,3900,45709,0.238095238,3575,TRUE,1.258064516,1.153225806
441951840,274 S La Fayette Park Pl #2B-2BA,Los Angeles,90057,Los Angeles County,Rampart Village,https://www.zillow.com/homedetails/441951840_zpid/,Apartment,FOR_RENT,34.06724,-118.280174,,FALSE,,tenpercent,2395,45586,2390,2634.5,3295,45721,0.375782881,3295,TRUE,1.378661088,1.378661088
448088255,5738 Main Ruthelen St,Los Angeles,90062,Los Angeles County,South Los Angeles,https://www.zillow.com/homedetails/448088255_zpid/,SingleFamily,FOR_RENT,34.0034,-118.30884,,FALSE,,fmr,0,,2940,4704,5000,45721,0,5000,TRUE,1.700680272,1.700680272
20461967,10770 Ayres Ave,Los Angeles,90064,Los Angeles County,Cheviot Hills,https://www.zillow.com/homedetails/20461967_zpid/,SingleFamily,FOR_RENT,34.039413,-118.42598,,FALSE,7331,fmr,0,,4690,7504,12000,45721,0,12000,TRUE,2.558635394,2.558635394
448094542,3359 Bennett Dr #1,Los Angeles,90068,Los Angeles County,Hollywood Hills,https://www.zillow.com/homedetails/448094542_zpid/,Apartment,FOR_RENT,34.128,-118.350006,,FALSE,,fmr,0,,4650,7440,13000,45721,0,13000,TRUE,2.795698925,2.795698925
345135233,733 N Kings Rd #154,West Hollywood,90069,Los Angeles County,Mid City West,https://www.zillow.com/homedetails/345135233_zpid/,Apartment,FOR_RENT,34.08461,-118.37192,,FALSE,2874,tenpercent,2609,45377,2900,2869.9,3009,45721,0.153315447,3009,TRUE,1.037586207,1.037586207
448083385,4153 Jackson Ave #D56CC7BF4,Culver City,90232,Los Angeles County,Park East,https://www.zillow.com/homedetails/448083385_zpid/,Apartment,FOR_RENT,34.01544,-118.39562,,FALSE,,fmr,0,,4350,6960,7995,45721,0,7995,TRUE,1.837931034,1.837931034
2093010302,60 15th St APT A,Hermosa Beach,90254,Los Angeles County,,https://www.zillow.com/homedetails/2093010302_zpid/,Apartment,FOR_RENT,33.864113,-118.40122,,FALSE,3711,fmr,0,,2700,4320,5145,45721,0,5145,TRUE,1.905555556,1.905555556
2070039848,29500 Heathercliff Rd SPC 260,Malibu,90265,Los Angeles County,Point Dume,https://www.zillow.com/homedetails/2070039848_zpid/,Apartment,FOR_RENT,34.01497,-118.81472,,FALSE,8247,fmr,0,,5010,8016,9950,45721,0,9950,TRUE,1.986027944,1.986027944
2123138949,26060 Pacific Coast Hwy APT 1,Malibu,90265,Los Angeles County,,https://www.zillow.com/homedetails/2123138949_zpid/,Apartment,FOR_RENT,34.03267,-118.74307,,FALSE,7932,tenpercent,11800,45663,5570,12980,21500,45721,0.822033898,21500,TRUE,3.859964093,3.859964093
79530903,1726 Carlson Ln,Redondo Beach,90278,Los Angeles County,,https://www.zillow.com/homedetails/79530903_zpid/,SingleFamily,FOR_RENT,33.85985,-118.38205,,FALSE,6413,fmr,0,,3980,6368,6850,45722,0,6850,TRUE,1.721105528,1.721105528
448100921,837 6th St APT 3,Santa Monica,90403,Los Angeles County,Wilshire/Montana,https://www.zillow.com/homedetails/448100921_zpid/,Condo,FOR_RENT,34.025463,-118.50152,,FALSE,,fmr,0,,3580,5728,7250,45721,0,7250,TRUE,2.025139665,2.025139665
82878938,700 Main St UNIT 21,Venice,90291,Los Angeles County,Venice,https://www.zillow.com/homedetails/82878938_zpid/,Condo,FOR_RENT,33.99363,-118.474976,,FALSE,6288,fmr,0,,3940,6304,8000,45721,0,8000,TRUE,2.030456853,2.030456853
445930737,4242 Via Marina #3-217,Marina Del Rey,90292,Los Angeles County,,https://www.zillow.com/homedetails/445930737_zpid/,Apartment,FOR_RENT,33.977795,-118.45863,,FALSE,,fmr,0,,3940,6304,7441,45721,0,7441,TRUE,1.88857868,1.88857868
448110646,803 Yale St #803,Santa Monica,90403,Los Angeles County,Northeast,https://www.zillow.com/homedetails/448110646_zpid/,Apartment,FOR_RENT,34.043606,-118.48087,,FALSE,,fmr,0,,3580,5728,5975,45722,0,5975,TRUE,1.668994413,1.668994413
20388226,8601 Falmouth Ave APT 318,Playa Del Rey,90293,Los Angeles County,Playa Del Rey,https://www.zillow.com/homedetails/20388226_zpid/,Condo,FOR_RENT,33.957535,-118.43722,,FALSE,2869,tenpercent,2900,44891,3000,3190,3200,45721,0.103448276,3200,TRUE,1.066666667,1.066666667
443766200,1550 Lincoln Blvd #420,Santa Monica,90401,Los Angeles County,Downtown/Third Street Promenade,https://www.zillow.com/homedetails/443766200_zpid/,Apartment,FOR_RENT,34.01701,-118.48872,,FALSE,,tenpercent,3650,45663,3100,4015,4380,45668,0.2,4015,TRUE,1.412903226,1.29516129
20486947,201 Ocean Ave UNIT 404P,Santa Monica,90402,Los Angeles County,North of Montana,https://www.zillow.com/homedetails/20486947_zpid/,Apartment,FOR_RENT,34.027298,-118.51465,,FALSE,7799,fmr,0,,4210,6736,15000,45722,0,15000,TRUE,3.562945368,3.562945368
2079748324,751 18th St #1,Santa Monica,90402,Los Angeles County,North of Montana,https://www.zillow.com/homedetails/2079748324_zpid/,Apartment,FOR_RENT,34.035538,-118.49139,,FALSE,3466,fmr,0,,2620,4192,6600,45721,0,6600,TRUE,2.519083969,2.519083969
114162811,917 19th St UNIT 105,Santa Monica,90403,Los Angeles County,Wilshire/Montana,https://www.zillow.com/homedetails/114162811_zpid/,Townhouse,FOR_RENT,34.03443,-118.48808,,FALSE,7690,tenpercent,11500,45321,4550,12650,13500,45721,0.173913043,13500,TRUE,2.967032967,2.967032967
20483311,718 Marine St,Santa Monica,90405,Los Angeles County,Ocean Park,https://www.zillow.com/homedetails/20483311_zpid/,SingleFamily,FOR_RENT,34.002426,-118.4731,,FALSE,3333,fmr,0,,4230,6768,17250,45721,0,17250,TRUE,4.078014184,4.078014184
21279649,23821 Stanhurst Ave,Torrance,90501,Los Angeles County,Southeast Torrance,https://www.zillow.com/homedetails/21279649_zpid/,SingleFamily,FOR_RENT,33.807735,-118.31379,,FALSE,4267,fmr,0,,3490,5584,5800,45721,0,5800,TRUE,1.661891117,1.661891117
402720001,615 E Carson St #0B-1BA-522SQFT,Carson,90745,Los Angeles County,,https://www.zillow.com/homedetails/402720001_zpid/,Apartment,FOR_RENT,33.832222,-118.26544,,FALSE,,tenpercent,2150,45602,1810,2365,2425,45721,0.127906977,2425,TRUE,1.339779006,1.339779006
21232408,1750 E Ocean Blvd UNIT 111,Long Beach,90802,Los Angeles County,Alamitos Beach,https://www.zillow.com/homedetails/21232408_zpid/,Apartment,FOR_RENT,33.764355,-118.17114,,FALSE,2613,fmr,0,,2120,3392,3395,45721,0,3395,TRUE,1.601415094,1.601415094
20691714,408 Camino Verde,South Pasadena,91030,Los Angeles County,,https://www.zillow.com/homedetails/20691714_zpid/,SingleFamily,FOR_RENT,34.099567,-118.16878,,FALSE,5770,fmr,0,,4887.5,7820,8000,45722,0,8000,TRUE,1.636828645,1.636828645
20913146,42 W Tremont St,Pasadena,91103,Los Angeles County,North Central,https://www.zillow.com/homedetails/20913146_zpid/,SingleFamily,FOR_RENT,34.178032,-118.15174,,FALSE,4237,tenpercent,3600,45602,3200,3960,4100,45721,0.138888889,4100,TRUE,1.28125,1.28125
446801026,75 W Holly St #3108,Pasadena,91103,Los Angeles County,West Central,https://www.zillow.com/homedetails/446801026_zpid/,Apartment,FOR_RENT,34.147644,-118.148735,,FALSE,,fmr,0,,1780,2848,3355,45694,0,3295,TRUE,1.884831461,1.851123596
20872281,1740 Casa Grande St,Pasadena,91104,Los Angeles County,East Central,https://www.zillow.com/homedetails/20872281_zpid/,SingleFamily,FOR_RENT,34.162853,-118.11458,,FALSE,6894,fmr,0,,3760,6016,6900,45691,0,5900,TRUE,1.835106383,1.569148936
20701427,1727 Euston Rd,San Marino,91108,Los Angeles County,Lacy Estates,https://www.zillow.com/homedetails/20701427_zpid/,SingleFamily,FOR_RENT,34.12289,-118.11626,,FALSE,7667,fmr,0,,4070,6512,10500,45721,0,10500,TRUE,2.57985258,2.57985258
19928317,6628 Farralone Ave,Woodland Hills,91303,Los Angeles County,Canoga Park,https://www.zillow.com/homedetails/19928317_zpid/,SingleFamily,FOR_RENT,34.190907,-118.610085,,FALSE,5577,tenpercent,4695,45332,3440,5164.5,5250,45722,0.118210863,5250,TRUE,1.526162791,1.526162791
19926144,19844 Schoolcraft St,Winnetka,91306,Los Angeles County,Winnetka,https://www.zillow.com/homedetails/19926144_zpid/,SingleFamily,FOR_RENT,34.19652,-118.566025,,FALSE,4460,tenpercent,3999,45646,3000,4398.9,4500,45674,0.12528132,4398,TRUE,1.5,1.466
2057172425,9810 Zelzah Ave #210,Northridge,91325,Los Angeles County,Northridge,https://www.zillow.com/homedetails/2057172425_zpid/,Apartment,FOR_RENT,34.24894,-118.523094,,FALSE,2748,tenpercent,2494,45638,2690,2743.4,2850,45697,0.142742582,2732,TRUE,1.059479554,1.015613383
19922895,18935 Hart St,Reseda,91335,Los Angeles County,Reseda,https://www.zillow.com/homedetails/19922895_zpid/,SingleFamily,FOR_RENT,34.19774,-118.54617,,FALSE,3949,fmr,0,,3340,5344,5500,45721,0,5500,TRUE,1.646706587,1.646706587
2071507760,17733 Gault St,Reseda,91335,Los Angeles County,Reseda,https://www.zillow.com/homedetails/2071507760_zpid/,SingleFamily,FOR_RENT,34.199306,-118.52024,,FALSE,1929,tenpercent,1990,45640,2090,2189,2590,45718,0.301507538,2590,TRUE,1.23923445,1.23923445
20103409,14071 Fenton Ln,Sylmar,91342,Los Angeles County,Sylmar,https://www.zillow.com/homedetails/20103409_zpid/,SingleFamily,FOR_RENT,34.325905,-118.440025,,FALSE,3431,fmr,0,,2390,3824,4200,45700,0,3695,TRUE,1.757322176,1.546025105
19933481,18757 Hatteras St UNIT 22,Tarzana,91356,Los Angeles County,Tarzana,https://www.zillow.com/homedetails/19933481_zpid/,Apartment,FOR_RENT,34.177887,-118.5423,,FALSE,7217,fmr,0,,3440,5504,8500,45687,0,8500,TRUE,2.470930233,2.470930233
19948150,4001 Clarinda Dr,Tarzana,91356,Los Angeles County,Tarzana,https://www.zillow.com/homedetails/19948150_zpid/,SingleFamily,FOR_RENT,34.14355,-118.5532,,FALSE,14608,tenpercent,31000,45648,4966,34100,35000,45665,0.129032258,29000,TRUE,7.047925896,5.839710028
19931743,20424 Tiara St,Woodland Hills,91367,Los Angeles County,Woodland Hills,https://www.zillow.com/homedetails/19931743_zpid/,SingleFamily,FOR_RENT,34.176884,-118.578354,,FALSE,5825,fmr,0,,5440,8704,15000,45721,0,15000,TRUE,2.757352941,2.757352941
20014515,5726 Ventura Canyon Ave,Van Nuys,91401,Los Angeles County,Valley Glen,https://www.zillow.com/homedetails/20014515_zpid/,SingleFamily,FOR_RENT,34.17475,-118.42878,,FALSE,4904,fmr,0,,3280,5248,6500,45721,0,6500,TRUE,1.981707317,1.981707317
2076657937,4920 Van Nuys Blvd #1121,Sherman Oaks,91403,Los Angeles County,Sherman Oaks,https://www.zillow.com/homedetails/2076657937_zpid/,Apartment,FOR_RENT,34.160103,-118.44775,,FALSE,2669,tenpercent,2679,45310,3420,2946.9,2969,45678,0.108249347,2719,TRUE,0.868128655,0.79502924
2053658857,7444 Woodman Ave #242,Van Nuys,91405,Los Angeles County,Van Nuys,https://www.zillow.com/homedetails/2053658857_zpid/,Apartment,FOR_RENT,34.20593,-118.43042,,FALSE,1599,tenpercent,1395,45280,1800,1534.5,1595,45721,0.143369176,1595,TRUE,0.886111111,0.886111111
2093658281,3811 W Verdugo Ave #B,Burbank,91505,Los Angeles County,,https://www.zillow.com/homedetails/2093658281_zpid/,Apartment,FOR_RENT,34.160732,-118.34529,,FALSE,2045,tenpercent,1780,45289,2450,1958,1985,45681,0.115168539,1870,TRUE,0.810204082,0.763265306
20011951,11031 Hatteras St,North Hollywood,91601,Los Angeles County,North Hollywood,https://www.zillow.com/homedetails/20011951_zpid/,SingleFamily,FOR_RENT,34.17606,-118.37139,,FALSE,4779,fmr,0,,4876,7801.6,8800,45721,0,8800,TRUE,1.804757998,1.804757998
448052015,5229 Willowcrest Ave #206A,North Hollywood,91601,Los Angeles County,North Hollywood,https://www.zillow.com/homedetails/448052015_zpid/,Apartment,FOR_RENT,34.165737,-118.36244,,FALSE,,tenpercent,2899,45644,3010,3188.9,3300,45721,0.13832356,3300,TRUE,1.096345515,1.096345515
20030732,3841 Ridgemoor Dr,Studio City,91604,Los Angeles County,Studio City,https://www.zillow.com/homedetails/20030732_zpid/,SingleFamily,FOR_RENT,34.137405,-118.38032,,FALSE,7044,fmr,0,,4380,7008,7150,45721,0,7150,TRUE,1.632420091,1.632420091
20014097,12542 Emelita St,Valley Village,91607,Los Angeles County,Valley Glen,https://www.zillow.com/homedetails/20014097_zpid/,SingleFamily,FOR_RENT,34.176395,-118.40686,,FALSE,4552,fmr,0,,3630,5808,5950,45721,0,5950,TRUE,1.639118457,1.639118457
21410674,10328 Weaver St,South El Monte,91733,Los Angeles County,,https://www.zillow.com/homedetails/21410674_zpid/,SingleFamily,FOR_RENT,34.054504,-118.045876,,FALSE,4571,fmr,0,,2940,4704,4800,45721,0,4800,TRUE,1.632653061,1.632653061
21644481,940 E Lemon Ave,Glendora,91741,Los Angeles County,,https://www.zillow.com/homedetails/21644481_zpid/,SingleFamily,FOR_RENT,34.130093,-117.84917,,FALSE,3440,tenpercent,3099,45345,3860,3408.9,3480,45722,0.122942885,3480,TRUE,0.901554404,0.901554404
21653656,2861 Eider St,La Verne,91750,Los Angeles County,North La Verne,https://www.zillow.com/homedetails/21653656_zpid/,SingleFamily,FOR_RENT,34.130707,-117.75164,,FALSE,7561,fmr,0,,4680.5,7488.8,8995,45721,0,8995,TRUE,1.921803226,1.921803226
20727718,8502 Larkdale Rd,San Gabriel,91775,Los Angeles County,,https://www.zillow.com/homedetails/20727718_zpid/,SingleFamily,FOR_RENT,34.12146,-118.08438,,FALSE,5451,fmr,0,,3580,5728,5990,45721,0,5990,TRUE,1.673184358,1.673184358
443528340,6343-45 S Rosemead Blvd #A-215,San Gabriel,91775,Los Angeles County,,https://www.zillow.com/homedetails/443528340_zpid/,Apartment,FOR_RENT,34.13036,-118.07313,,FALSE,,tenpercent,1583,45645,1990,1741.3,1900,45672,0.200252685,1583,TRUE,0.954773869,0.795477387
20720382,153 W Chestnut Ave,San Gabriel,91776,Los Angeles County,,https://www.zillow.com/homedetails/20720382_zpid/,SingleFamily,FOR_RENT,34.085884,-118.10106,,FALSE,5494,fmr,0,,3410,5456,6000,45721,0,6000,TRUE,1.759530792,1.759530792
448053833,(Undisclosed Address),Lancaster,93536,Los Angeles County,,https://www.zillow.com/homedetails/448053833_zpid/,SingleFamily,FOR_RENT,,,,TRUE,,fmr,0,,4698,7516.8,9500,45721,0,9500,TRUE,2.02213708,2.02213708
20782597,617 N Gower St,Los Angeles,90004,Los Angeles County,Mid Wilshire,https://www.zillow.com/homedetails/20782597_zpid/,SingleFamily,FOR_RENT,34.082245,-118.32296,,FALSE,6347,fmr,0,,3370,5392,8400,45722,0,8400,TRUE,2.492581602,2.492581602
444642664,235 N Hoover St #540,Los Angeles,90004,Los Angeles County,Rampart Village,https://www.zillow.com/homedetails/444642664_zpid/,Apartment,FOR_RENT,34.075623,-118.28397,,FALSE,,fmr,0,,2650,4240,4540,45674,0,4540,TRUE,1.713207547,1.713207547
2061184712,750 S Oxford Ave #405,Los Angeles,90005,Los Angeles County,Koreatown,https://www.zillow.com/homedetails/2061184712_zpid/,Apartment,FOR_RENT,34.05822,-118.30766,,FALSE,2944,fmr,0,,2170,3472,3663,45722,0,3663,TRUE,1.688018433,1.688018433
20624363,932 S Park View St,Los Angeles,90006,Los Angeles County,MacArthur Park,https://www.zillow.com/homedetails/20624363_zpid/,SingleFamily,FOR_RENT,34.05377,-118.28226,,FALSE,2604,fmr,0,,3240,5184,8000,45722,0,8000,TRUE,2.469135802,2.469135802
20592736,1561 W 23rd St,Los Angeles,90007,Los Angeles County,Adams-Normandie,https://www.zillow.com/homedetails/20592736_zpid/,SingleFamily,FOR_RENT,34.035248,-118.2935,,FALSE,3554,fmr,0,,2940,4704,4980,45723,0,4980,TRUE,1.693877551,1.693877551
448149395,1563 W 23rd St,Los Angeles,90007,Los Angeles County,Adams-Normandie,https://www.zillow.com/homedetails/448149395_zpid/,SingleFamily,FOR_RENT,34.03517,-118.29359,,FALSE,,fmr,0,,2290,3664,3900,45723,0,3900,TRUE,1.703056769,1.703056769
2077404371,1101 N Main St #B337,Los Angeles,90012,Los Angeles County,Central City East,https://www.zillow.com/homedetails/2077404371_zpid/,Apartment,FOR_RENT,34.063854,-118.23363,,FALSE,3474,tenpercent,3056,45349,2650,3361.6,3500,45722,0.145287958,3500,TRUE,1.320754717,1.320754717
446002400,400 S Broadway Ave APT 3406,Los Angeles,90013,Los Angeles County,Downtown,https://www.zillow.com/homedetails/446002400_zpid/,Apartment,FOR_RENT,34.048996,-118.24936,,FALSE,,fmr,0,,2310,3696,4999,45679,0,3999,TRUE,2.164069264,1.731168831
135545438,900 S Figueroa St APT 2004,Los Angeles,90015,Los Angeles County,Downtown,https://www.zillow.com/homedetails/135545438_zpid/,Apartment,FOR_RENT,34.045624,-118.262505,,FALSE,2501,tenpercent,2605,45658,2790,2865.5,2881,45708,0.105950096,2607,TRUE,1.032616487,0.934408602
2088451323,700 W 9th St APT 704,Los Angeles,90015,Los Angeles County,Downtown,https://www.zillow.com/homedetails/2088451323_zpid/,Apartment,FOR_RENT,34.045906,-118.26211,,FALSE,2781,tenpercent,2670,45298,2790,2937,3633,45722,0.360674157,3633,TRUE,1.302150538,1.302150538
2078009850,3311 S La Cienega Blvd #2908,Los Angeles,90016,Los Angeles County,West Adams,https://www.zillow.com/homedetails/2078009850_zpid/,Apartment,FOR_RENT,34.028572,-118.37279,,FALSE,2820,fmr,0,,1890,3024,5315,45722,0,5315,TRUE,2.812169312,2.812169312
444123387,1055 S Sycamore Ave #1,Los Angeles,90019,Los Angeles County,Mid City,https://www.zillow.com/homedetails/444123387_zpid/,Apartment,FOR_RENT,34.055714,-118.345314,,FALSE,,fmr,0,,2010,3216,3450,45699,0,3300,TRUE,1.71641791,1.641791045
2068659357,10700 Wilshire Blvd APT 207,Los Angeles,90024,Los Angeles County,Westwood,https://www.zillow.com/homedetails/2068659357_zpid/,Apartment,FOR_RENT,34.060413,-118.435844,,FALSE,6060,fmr,0,,3030,4848,6545,45722,0,6545,TRUE,2.160066007,2.160066007
2103023465,1228 S Saltair Ave APT 8,Los Angeles,90025,Los Angeles County,Sawtelle,https://www.zillow.com/homedetails/2103023465_zpid/,Apartment,FOR_RENT,34.044712,-118.465126,,FALSE,2417,tenpercent,2395,45594,3070,2634.5,3195,45672,0.334029228,2250,TRUE,1.040716612,0.732899023
95554144,1742 Federal Ave UNIT 303,Los Angeles,90025,Los Angeles County,Sawtelle,https://www.zillow.com/homedetails/95554144_zpid/,Condo,FOR_RENT,34.04165,-118.45092,,FALSE,5400,tenpercent,4600,45325,4920,5060,5100,45722,0.108695652,5100,TRUE,1.036585366,1.036585366
2110343307,1729 Webster Ave,Los Angeles,90026,Los Angeles County,Silver Lake,https://www.zillow.com/homedetails/2110343307_zpid/,Condo,FOR_RENT,34.091545,-118.27009,,FALSE,4080,fmr,0,,2480,3968,7200,45722,0,7200,TRUE,2.903225806,2.903225806
20746570,1619 Talmadge St,Los Angeles,90027,Los Angeles County,Los Feliz,https://www.zillow.com/homedetails/20746570_zpid/,SingleFamily,FOR_RENT,34.10055,-118.28334,,FALSE,5040,fmr,0,,2980,4768,5950,45723,0,5950,TRUE,1.996644295,1.996644295
20809989,2030 N New Hampshire Ave,Los Angeles,90027,Los Angeles County,Los Feliz,https://www.zillow.com/homedetails/20809989_zpid/,SingleFamily,FOR_RENT,34.108524,-118.29263,,FALSE,6013,fmr,0,,3790,6064,8450,45722,0,8450,TRUE,2.229551451,2.229551451
2093433401,5550 Hollywood Blvd APT 334,Los Angeles,90028,Los Angeles County,Hollywood,https://www.zillow.com/homedetails/2093433401_zpid/,Apartment,FOR_RENT,34.101345,-118.31055,,FALSE,3311,tenpercent,3788,45272,2740,4166.8,4238,45701,0.118796199,4238,TRUE,1.546715328,1.546715328
20688805,4538 Homer St,Los Angeles,90031,Los Angeles County,Montecito Heights,https://www.zillow.com/homedetails/20688805_zpid/,SingleFamily,FOR_RENT,34.09498,-118.203,,FALSE,4203,fmr,0,,2290,3664,4400,45722,0,4400,TRUE,1.92139738,1.92139738
2102829895,3760 Dufresne Ct APT 39,Los Angeles,90034,Los Angeles County,Palms,https://www.zillow.com/homedetails/2102829895_zpid/,Apartment,FOR_RENT,34.013966,-118.41695,,FALSE,2189,tenpercent,1895,44893,2470,2084.5,2095,45722,0.105540897,2095,TRUE,0.848178138,0.848178138
